scenario_name,base_scenario,scenario_name,W1,W2,W3,Epsilon,l,feature_DistNormalisedMean,feature_FlowNormalisedMean,feature_DistTraceProportion,feature_FlowTraceProportion,feature_DistSparsity,feature_FlowSparsity,feature_DistDominance,feature_FlowDominance,feature_DistTRIPOD,feature_FlowTRIPOD,feature_DistDiversity,feature_FlowDiversity,feature_DistOutliers,feature_FlowOutliers,feature_DistAlpha,feature_FlowAlpha,feature_DistBeta,feature_FlowBeta,feature_DistSkew,feature_FlowSkew,feature_DistKurt,feature_FlowKurt,feature_DistNearSimilarity,feature_FlowNearSimilarity,feature_Size,feature_GLBound,feature_DistributionSimilar,feature_MaxSymmetry,feature_RuggednessCoeff,feature_LeastDominance,feature_MostDominance,feature_FixOnePropImprovement,feature_FitnessDistCorr,feature_AverageDistToOpt,feature_EscapeProb,feature_BaseDispMetric,feature_OptDispMetric,feature_AvgDescent,feature_OptFitnessCoeff,feature_EntropyDifference,base_scenario,succession
evoflow_stf60es2_5_1,evoflow_stf60es2_5_1,evoflow_stf60es2_5_1,0.0,0.913415,0.086585,15.666756,16.255481,0.402006766381766,0.0186968838526912,0.0,0.0114478114478114,0.0177777777777778,0.936388888888889,0.0081583201175483,0.0946838690873107,1.0,0.0,0.654072796213978,0.0200270327966423,0.0,0.0183333333333333,0.375245874837029,0.0001148777833414,0.530759531066486,0.021416276212741,0.120828888379539,0.819444409039244,0.150209154543314,0.874851466869919,0.831915433232526,0.962675237944232,0.185547158155485,0.179778489665945,0.105941233003515,1.0,95.554957700825,0.0081583201175483,0.0946838690873107,0.213138887589666,-0.0636093172595285,0.980000000000001,0.496735718769617,-0.0183333333333334,0.0049999999999998,0.595666666666667,-0.0213629907088232,0.0231096877121966,evoflow_stf60es2_5_1,NoElitism
evoflow_stf60es2_5_1_dual,evoflow_stf60es2_5_1,evoflow_stf60es2_5_1_dual,0.0,0.913415,0.086585,15.666756,16.255481,0.402006766381766,0.0186968838526912,0.0,0.0114478114478114,0.0177777777777778,0.936388888888889,0.0081583201175483,0.0946838690873107,1.0,0.0,0.654072796213978,0.0200270327966423,0.0,0.0183333333333333,0.375245874837029,0.0001148777833414,0.530759531066486,0.021416276212741,0.120828888379539,0.819444409039244,0.150209154543314,0.874851466869919,0.831915433232526,0.962675237944232,0.185547158155485,0.179778489665945,0.105941233003515,1.0,95.554957700825,0.0081583201175483,0.0946838690873107,0.213138887589666,-0.0636093172595285,0.980000000000001,0.496735718769617,-0.0183333333333334,0.0049999999999998,0.595666666666667,-0.0213629907088232,0.0231096877121966,evoflow_stf60es2_5_1,NoElitism
evoflow_stf60es2_6_1,evoflow_stf60es2_6_1,evoflow_stf60es2_6_1,0.0,0.416261,0.583739,21.035581,23.464213,0.402006766381767,0.228756885090218,0.0,0.0002615399305051,0.0177777777777778,0.633333333333333,0.0081583201175483,0.0218733651849988,1.0,0.925852425101675,0.654072796213978,0.117579255413862,0.0,0.0,0.375245874837029,0.0009898074279834,0.530759531066486,0.0231939231820131,0.120828888379539,0.25815643295559,0.150209154543314,0.124808930597587,0.831915433232526,0.566358561468106,0.185547158155485,0.319291867945204,0.0558244717394503,1.0,59.7627932965933,0.0081583201175483,0.0218733651849988,0.383890886418573,0.0246257879121157,0.979666666666668,0.493517091822177,0.0016666666666667,-0.0666666666666666,0.643333333333333,-0.118162683372076,0.0825702506766796,evoflow_stf60es2_6_1,NoElitism
evoflow_stf60es2_6_1_dual,evoflow_stf60es2_6_1,evoflow_stf60es2_6_1_dual,0.0,0.416261,0.583739,21.035581,23.464213,0.402006766381767,0.228756885090218,0.0,0.0002615399305051,0.0177777777777778,0.633333333333333,0.0081583201175483,0.0218733651849988,1.0,0.925852425101675,0.654072796213978,0.117579255413862,0.0,0.0,0.375245874837029,0.0009898074279834,0.530759531066486,0.0231939231820131,0.120828888379539,0.25815643295559,0.150209154543314,0.124808930597587,0.831915433232526,0.566358561468106,0.185547158155485,0.319291867945204,0.0558244717394503,1.0,59.7627932965933,0.0081583201175483,0.0218733651849988,0.383890886418573,0.0246257879121157,0.979666666666668,0.493517091822177,0.0016666666666667,-0.0666666666666666,0.643333333333333,-0.118162683372076,0.0825702506766796,evoflow_stf60es2_6_1,NoElitism
evoflow_stf60es2_7_1,evoflow_stf60es2_7_1,evoflow_stf60es2_7_1,0.0,0.470406,0.529594,20.278742,22.67912,0.402006766381766,0.491897847131917,0.0,4.4060303869229e-05,0.0177777777777778,0.0169444444444444,0.0081583201175483,0.0050454537878067,1.0,0.882416549067744,0.654072796213978,0.732000239105239,0.0,0.0,0.375245874837029,0.57261475530218,0.530759531066486,0.348158830722897,0.120828888379539,0.0053808803311981,0.150209154543315,0.153882549828774,0.831915433232526,0.76047742061034,0.185547158155485,0.38848945295307,0.0115058341236073,1.0,64.808387756416,0.0050454537878067,0.0081583201175483,0.351318189056767,0.114900062899944,0.985666666666668,0.497643097643098,0.0066666666666666,-0.0249999999999998,0.831333333333334,-0.0334142328157714,0.130331136838486,evoflow_stf60es2_7_1,NoElitism
evoflow_stf60es2_7_1_dual,evoflow_stf60es2_7_1,evoflow_stf60es2_7_1_dual,0.0,0.470406,0.529594,20.278742,22.67912,0.402006766381766,0.491897847131917,0.0,4.4060303869229e-05,0.0177777777777778,0.0169444444444444,0.0081583201175483,0.0050454537878067,1.0,0.882416549067744,0.654072796213978,0.732000239105239,0.0,0.0,0.375245874837029,0.57261475530218,0.530759531066486,0.348158830722897,0.120828888379539,0.0053808803311981,0.150209154543315,0.153882549828774,0.831915433232526,0.76047742061034,0.185547158155485,0.38848945295307,0.0115058341236073,1.0,64.808387756416,0.0050454537878067,0.0081583201175483,0.351318189056767,0.114900062899944,0.985666666666668,0.497643097643098,0.0066666666666666,-0.0249999999999998,0.831333333333334,-0.0334142328157714,0.130331136838486,evoflow_stf60es2_7_1,NoElitism
evoflow_stf60es2_8_1,evoflow_stf60es2_8_1,evoflow_stf60es2_8_1,0.0,0.560476,0.439524,19.133563,21.373099,0.402006766381766,0.491100657108722,0.0,8.81885166387402e-05,0.0177777777777778,0.0161111111111111,0.0081583201175483,0.0052268322335421,1.0,0.882134232626742,0.654072796213978,0.734342969630219,0.0,0.0,0.375245874837029,0.558173715398183,0.530759531066486,0.342636920716031,0.120828888379539,-0.0068925553012782,0.150209154543314,0.155544437848427,0.831915433232526,0.752397546541474,0.185547158155485,0.410375735634653,0.0110682352595826,1.0,72.4429163423517,0.0052268322335421,0.0081583201175483,0.315969647303357,0.252999208531301,0.983833333333334,0.492986360782971,0.0049999999999998,-0.0116666666666665,0.875166666666667,-0.0496493991201043,0.116179610140691,evoflow_stf60es2_8_1,NoElitism
evoflow_stf60es2_8_1_dual,evoflow_stf60es2_8_1,evoflow_stf60es2_8_1_dual,0.0,0.560476,0.439524,19.133563,21.373099,0.402006766381766,0.491100657108722,0.0,8.81885166387402e-05,0.0177777777777778,0.0161111111111111,0.0081583201175483,0.0052268322335421,1.0,0.882134232626742,0.654072796213978,0.734342969630219,0.0,0.0,0.375245874837029,0.558173715398183,0.530759531066486,0.342636920716031,0.120828888379539,-0.0068925553012782,0.150209154543314,0.155544437848427,0.831915433232526,0.752397546541474,0.185547158155485,0.410375735634653,0.0110682352595826,1.0,72.4429163423517,0.0052268322335421,0.0081583201175483,0.315969647303357,0.252999208531301,0.983833333333334,0.492986360782971,0.0049999999999998,-0.0116666666666665,0.875166666666667,-0.0496493991201043,0.116179610140691,evoflow_stf60es2_8_1,NoElitism
evoflow_term75!4_1_1,evoflow_term75!4_1_1,evoflow_term75!4_1_1,0.0,0.999691,0.000309,18.752855,18.755634,0.251104468169238,0.769106616729088,0.0002267562269779,0.0,0.648177777777778,0.0147555555555556,0.0175939300442963,0.0031725644023129,0.993819095419405,0.989293299458229,0.104052153948896,0.346587496678543,0.0,0.0014222222222222,0.0009201575828359,0.242737733857508,0.0334023667484645,0.0646406892293774,0.230208966468974,-0.331212483295449,0.101909113052875,0.196392279819277,0.574148238070251,0.880987975578715,0.228400502439816,0.489079110854726,0.0202726238997046,1.0,99.9847713525669,0.0031725644023129,0.0175939300442963,0.0010818916133987,0.036839936936067,0.984933333333334,0.503416143416143,0.0039999999999999,-0.0039999999999999,0.739733333333333,-0.0192834604063013,0.0,evoflow_term75!4_1_1,NoElitism
evoflow_term75!4_1_1_dual,evoflow_term75!4_1_1,evoflow_term75!4_1_1_dual,0.0,0.999691,0.000309,18.752855,18.755634,0.251104468169238,0.769106616729088,0.0002267562269779,0.0,0.648177777777778,0.0147555555555556,0.0175939300442963,0.0031725644023129,0.993819095419405,0.989293299458229,0.104052153948896,0.346587496678543,0.0,0.0014222222222222,0.0009201575828359,0.242737733857508,0.0334023667484645,0.0646406892293774,0.230208966468974,-0.331212483295449,0.101909113052875,0.196392279819277,0.574148238070251,0.880987975578715,0.228400502439816,0.489079110854726,0.0202726238997046,1.0,99.9847713525669,0.0031725644023129,0.0175939300442963,0.0010818916133987,0.036839936936067,0.984933333333334,0.503416143416143,0.0039999999999999,-0.0039999999999999,0.739733333333333,-0.0192834604063013,0.0,evoflow_term75!4_1_1,NoElitism
evoflow_term75!4_2_1,evoflow_term75!4_2_1,evoflow_term75!4_2_1,0.0,0.999919,8.1e-05,18.750748,18.751476,0.769106616729088,0.0099609632446134,0.0,4.52406804198335e-05,0.0147555555555556,0.957155555555556,0.0031725644023129,0.108487109973761,0.98929329945823,0.0,0.346587496678543,0.0133094742317091,0.0014222222222222,0.0145777777777778,0.242737733857508,7.72886732520894e-05,0.101887746720446,0.0234188704955981,-0.33121248329545,0.853177695760362,0.196392279819279,0.916463777440531,0.880987975578715,0.979651546347254,0.228400502439816,0.22500948752417,0.083807211673734,1.0,99.9960093199916,0.0031725644023129,0.108487109973761,0.0002015671583508,0.0540974686775087,0.986400000000001,0.498138138138138,-0.0039999999999999,-0.0093333333333331,0.610399999999999,-0.0096314045244925,0.026556327834659,evoflow_term75!4_2_1,NoElitism
evoflow_term75!4_2_1_dual,evoflow_term75!4_2_1,evoflow_term75!4_2_1_dual,0.0,0.999919,8.1e-05,18.750748,18.751476,0.769106616729088,0.0099609632446134,0.0,4.52406804198335e-05,0.0147555555555556,0.957155555555556,0.0031725644023129,0.108487109973761,0.98929329945823,0.0,0.346587496678543,0.0133094742317091,0.0014222222222222,0.0145777777777778,0.242737733857508,7.72886732520894e-05,0.101887746720446,0.0234188704955981,-0.33121248329545,0.853177695760362,0.196392279819279,0.916463777440531,0.880987975578715,0.979651546347254,0.228400502439816,0.22500948752417,0.083807211673734,1.0,99.9960093199916,0.0031725644023129,0.108487109973761,0.0002015671583508,0.0540974686775087,0.986400000000001,0.498138138138138,-0.0039999999999999,-0.0093333333333331,0.610399999999999,-0.0096314045244925,0.026556327834659,evoflow_term75!4_2_1,NoElitism
evoflow_term75!4_3_1,evoflow_term75!4_3_1,evoflow_term75!4_3_1,0.0,0.999889,0.000111,18.751028,18.752029,0.769106616729094,0.0096368090530373,0.0,0.0019820787050419,0.0147555555555556,0.956977777777778,0.0031725644023127,0.106769438818203,0.989293299458229,0.0,0.346587496678543,0.0133226548476588,0.0014222222222222,0.0142222222222222,0.242737733857508,7.72972883992079e-05,0.101887746720446,0.0234296784168284,-0.331212483295448,0.863500601548968,0.196392279819275,0.930202889939855,0.880987975578715,0.980405815503547,0.228400502439816,0.228200291673124,0.0828847944718172,1.0,99.9945149602786,0.0031725644023127,0.106769438818203,0.0001841895089829,0.0718573546682555,0.982533333333335,0.498331058331058,-0.0039999999999999,-0.0026666666666665,0.614266666666667,-0.0127783876636506,0.0288405025939501,evoflow_term75!4_3_1,SteadyState
evoflow_term75!4_3_1_dual,evoflow_term75!4_3_1,evoflow_term75!4_3_1_dual,0.0,0.999889,0.000111,18.751028,18.752029,0.769106616729094,0.0096368090530373,0.0,0.0019820787050419,0.0147555555555556,0.956977777777778,0.0031725644023127,0.106769438818203,0.989293299458229,0.0,0.346587496678543,0.0133226548476588,0.0014222222222222,0.0142222222222222,0.242737733857508,7.72972883992079e-05,0.101887746720446,0.0234296784168284,-0.331212483295448,0.863500601548968,0.196392279819275,0.930202889939855,0.880987975578715,0.980405815503547,0.228400502439816,0.228200291673124,0.0828847944718172,1.0,99.9945149602786,0.0031725644023127,0.106769438818203,0.0001841895089829,0.0718573546682555,0.982533333333335,0.498331058331058,-0.0039999999999999,-0.0026666666666665,0.614266666666667,-0.0127783876636506,0.0288405025939501,evoflow_term75!4_3_1,SteadyState
evoflow_term75!4_4_1,evoflow_term75!4_4_1,evoflow_term75!4_4_1,0.0,0.99991,9e-05,18.750834,18.751645,0.769106616729099,0.0095182778446316,0.0,0.0004045671131888,0.0147555555555556,0.956266666666667,0.0031725644023127,0.109592266638992,0.98929329945823,0.0,0.346587496678543,0.0134839329074911,0.0014222222222222,0.0145777777777778,0.242737733857508,7.87257909412696e-05,0.101887746720446,0.023998502009606,-0.331212483295455,0.85797372693141,0.196392279819281,0.92279742470386,0.880987975578715,0.980568752970919,0.228400502439816,0.22338306888189,0.0836593065931056,1.0,99.9955536500549,0.0031725644023127,0.109592266638992,0.0001200655757234,0.172434650900995,0.986000000000001,0.500573300573301,-0.0013333333333333,-0.0026666666666665,0.613066666666666,-0.0101710494568331,0.0341603597246176,evoflow_term75!4_4_1,SteadyState
evoflow_term75!4_4_1_dual,evoflow_term75!4_4_1,evoflow_term75!4_4_1_dual,0.0,0.99991,9e-05,18.750834,18.751645,0.769106616729099,0.0095182778446316,0.0,0.0004045671131888,0.0147555555555556,0.956266666666667,0.0031725644023127,0.109592266638992,0.98929329945823,0.0,0.346587496678543,0.0134839329074911,0.0014222222222222,0.0145777777777778,0.242737733857508,7.87257909412696e-05,0.101887746720446,0.023998502009606,-0.331212483295455,0.85797372693141,0.196392279819281,0.92279742470386,0.880987975578715,0.980568752970919,0.228400502439816,0.22338306888189,0.0836593065931056,1.0,99.9955536500549,0.0031725644023127,0.109592266638992,0.0001200655757234,0.172434650900995,0.986000000000001,0.500573300573301,-0.0013333333333333,-0.0026666666666665,0.613066666666666,-0.0101710494568331,0.0341603597246176,evoflow_term75!4_4_1,SteadyState
evoflow_term75!4_5_1,evoflow_term75!4_5_1,evoflow_term75!4_5_1,0.0,0.999664,0.000336,18.753105,18.756125,0.769106616729089,0.0178293662083136,0.0,0.0019289685691592,0.0147555555555556,0.930666666666667,0.0031725644023129,0.0784839094341506,0.98929329945823,0.0,0.346587496678543,0.0198636574657189,0.0014222222222222,0.0224,0.242737733857508,0.000128845018675,0.101887746720446,0.025342225742283,-0.331212483295451,0.81675126567912,0.196392279819279,0.8713218023044,0.880987975578715,0.964481510012279,0.228400502439816,0.290304262731815,0.0790130450988307,1.0,99.9834425961789,0.0031725644023129,0.0784839094341506,0.0013606909230106,-0.0316236177531654,0.984133333333335,0.504187824187824,-0.0039999999999999,0.0026666666666665,0.787866666666666,-0.0321145864597102,0.0278309287055528,evoflow_term75!4_5_1,NoElitism
evoflow_term75!4_5_1_dual,evoflow_term75!4_5_1,evoflow_term75!4_5_1_dual,0.0,0.999664,0.000336,18.753105,18.756125,0.769106616729089,0.0178293662083136,0.0,0.0019289685691592,0.0147555555555556,0.930666666666667,0.0031725644023129,0.0784839094341506,0.98929329945823,0.0,0.346587496678543,0.0198636574657189,0.0014222222222222,0.0224,0.242737733857508,0.000128845018675,0.101887746720446,0.025342225742283,-0.331212483295451,0.81675126567912,0.196392279819279,0.8713218023044,0.880987975578715,0.964481510012279,0.228400502439816,0.290304262731815,0.0790130450988307,1.0,99.9834425961789,0.0031725644023129,0.0784839094341506,0.0013606909230106,-0.0316236177531654,0.984133333333335,0.504187824187824,-0.0039999999999999,0.0026666666666665,0.787866666666666,-0.0321145864597102,0.0278309287055528,evoflow_term75!4_5_1,NoElitism
evoflow_term75!4_6_1,evoflow_term75!4_6_1,evoflow_term75!4_6_1,0.0,0.999806,0.000194,18.751795,18.753541,0.769106616729084,0.168832170764246,0.0,0.0007621951219512,0.0147555555555556,0.680177777777778,0.0031725644023129,0.021938648781104,0.989293299458228,0.895708268613691,0.346587496678543,0.0932762084489664,0.0014222222222222,0.0,0.242737733857508,0.0008026493091166,0.101887746720446,0.024761574420497,-0.331212483295454,0.377963929580621,0.196392279819282,0.190678674357403,0.880987975578715,0.690958588973073,0.228400502439816,0.481176249697955,0.0269752165488639,1.0,99.9904276322181,0.0031725644023129,0.021938648781104,0.0005691513086101,-0.0809875427989436,0.988400000000001,0.49014105014105,0.0066666666666666,-0.0186666666666667,0.763866666666666,-0.0029926481070348,0.0042169124513312,evoflow_term75!4_6_1,SteadyState
evoflow_term75!4_6_1_dual,evoflow_term75!4_6_1,evoflow_term75!4_6_1_dual,0.0,0.999806,0.000194,18.751795,18.753541,0.769106616729084,0.168832170764246,0.0,0.0007621951219512,0.0147555555555556,0.680177777777778,0.0031725644023129,0.021938648781104,0.989293299458228,0.895708268613691,0.346587496678543,0.0932762084489664,0.0014222222222222,0.0,0.242737733857508,0.0008026493091166,0.101887746720446,0.024761574420497,-0.331212483295454,0.377963929580621,0.196392279819282,0.190678674357403,0.880987975578715,0.690958588973073,0.228400502439816,0.481176249697955,0.0269752165488639,1.0,99.9904276322181,0.0031725644023129,0.021938648781104,0.0005691513086101,-0.0809875427989436,0.988400000000001,0.49014105014105,0.0066666666666666,-0.0186666666666667,0.763866666666666,-0.0029926481070348,0.0042169124513312,evoflow_term75!4_6_1,SteadyState
evoflow_term75!4_7_1,evoflow_term75!4_7_1,evoflow_term75!4_7_1,0.0,0.999428,0.000572,18.755293,18.760443,0.769106616729091,0.406773807894136,0.0,5.11529149084722e-05,0.0147555555555556,0.314844444444444,0.0031725644023127,0.0087889218545872,0.989293299458227,0.911804980684289,0.346587496678543,0.275928897262651,0.0014222222222222,0.0,0.242737733857508,0.0036988343329474,0.101887746720446,0.0350480202185159,-0.331212483295449,-0.0681575846715684,0.196392279819277,0.102256694232686,0.880987975578715,0.61328317783903,0.228400502439816,0.447931080315497,0.0520682733883522,1.0,99.9717683127805,0.0031725644023127,0.0087889218545872,0.0030470375734981,0.0531752667436513,0.985333333333335,0.498385658385658,-0.0053333333333332,0.0013333333333333,0.706933333333333,-0.0424122773897811,0.0,evoflow_term75!4_7_1,NoElitism
evoflow_term75!4_7_1_dual,evoflow_term75!4_7_1,evoflow_term75!4_7_1_dual,0.0,0.999428,0.000572,18.755293,18.760443,0.769106616729091,0.406773807894136,0.0,5.11529149084722e-05,0.0147555555555556,0.314844444444444,0.0031725644023127,0.0087889218545872,0.989293299458227,0.911804980684289,0.346587496678543,0.275928897262651,0.0014222222222222,0.0,0.242737733857508,0.0036988343329474,0.101887746720446,0.0350480202185159,-0.331212483295449,-0.0681575846715684,0.196392279819277,0.102256694232686,0.880987975578715,0.61328317783903,0.228400502439816,0.447931080315497,0.0520682733883522,1.0,99.9717683127805,0.0031725644023127,0.0087889218545872,0.0030470375734981,0.0531752667436513,0.985333333333335,0.498385658385658,-0.0053333333333332,0.0013333333333333,0.706933333333333,-0.0424122773897811,0.0,evoflow_term75!4_7_1,NoElitism
evoflow_term75!4_8_1,evoflow_term75!4_8_1,evoflow_term75!4_8_1,0.0,0.999524,0.000476,18.754408,18.758696,0.769106616729093,0.554771608760463,0.0,2.57949132431085e-05,0.0147555555555556,0.0798222222222222,0.0031725644023129,0.0039894267927417,0.98929329945823,0.845215333702556,0.346587496678543,0.585103118134642,0.0014222222222222,0.0,0.242737733857508,0.0202578006858004,0.101887746720446,0.0671519709183104,-0.331212483295452,-0.255203739096461,0.196392279819281,0.226645892062723,0.880987975578715,0.730390171784719,0.228400502439816,0.433271855923833,0.0506679958421606,1.0,99.9764920357753,0.0031725644023129,0.0039894267927417,0.001729344061609,0.0927528012319987,0.983466666666668,0.492128492128492,-0.0066666666666664,-0.0093333333333331,0.7036,-0.0378647811944755,0.0,evoflow_term75!4_8_1,NoElitism
evoflow_term75!4_8_1_dual,evoflow_term75!4_8_1,evoflow_term75!4_8_1_dual,0.0,0.999524,0.000476,18.754408,18.758696,0.769106616729093,0.554771608760463,0.0,2.57949132431085e-05,0.0147555555555556,0.0798222222222222,0.0031725644023129,0.0039894267927417,0.98929329945823,0.845215333702556,0.346587496678543,0.585103118134642,0.0014222222222222,0.0,0.242737733857508,0.0202578006858004,0.101887746720446,0.0671519709183104,-0.331212483295452,-0.255203739096461,0.196392279819281,0.226645892062723,0.880987975578715,0.730390171784719,0.228400502439816,0.433271855923833,0.0506679958421606,1.0,99.9764920357753,0.0031725644023129,0.0039894267927417,0.001729344061609,0.0927528012319987,0.983466666666668,0.492128492128492,-0.0066666666666664,-0.0093333333333331,0.7036,-0.0378647811944755,0.0,evoflow_term75!4_8_1,NoElitism
evoflow_xran70A1_1_1,evoflow_xran70A1_1_1,evoflow_xran70A1_1_1,0.019116,0.966088,0.014796,17.623606,17.746751,0.113099360956504,0.491234499805928,0.0011209434151409,0.0,0.783265306122449,0.0159183673469388,0.0261963022047407,0.0068123384411247,0.921607474031005,0.917481176134033,0.0611756189684231,0.777194827331714,0.0018367346938775,0.0,0.0004783234000321,0.298995151395625,0.0412744667712661,0.224552224464748,0.407131568379833,0.001726956918914,0.206518697754964,0.114487123257441,0.790620497941488,0.644806818364219,0.214333846879875,0.504492828989705,0.0802250355917953,0.770600414078675,99.2936773983041,0.0068123384411247,0.0261963022047407,0.102785452985448,-0.0190722396923936,0.984857142857144,0.515665976535542,0.0028571428571428,0.0057142857142856,0.691285714285714,-0.0392115022151921,0.007852317848284,evoflow_xran70A1_1_1,Elitism
evoflow_xran70A1_1_1_dual,evoflow_xran70A1_1_1,evoflow_xran70A1_1_1_dual,0.019116,0.966088,0.014796,17.623606,17.746751,0.113099360956504,0.491234499805928,0.0011209434151409,0.0,0.783265306122449,0.0159183673469388,0.0261963022047407,0.0068123384411247,0.921607474031005,0.917481176134033,0.0611756189684231,0.777194827331714,0.0018367346938775,0.0,0.0004783234000321,0.298995151395625,0.0412744667712661,0.224552224464748,0.407131568379833,0.001726956918914,0.206518697754964,0.114487123257441,0.790620497941488,0.644806818364219,0.214333846879875,0.504492828989705,0.0802250355917953,0.770600414078675,99.2936773983041,0.0068123384411247,0.0261963022047407,0.102785452985448,-0.0190722396923936,0.984857142857144,0.515665976535542,0.0028571428571428,0.0057142857142856,0.691285714285714,-0.0392115022151921,0.007852317848284,evoflow_xran70A1_1_1,Elitism
evoflow_xran70A1_2_1,evoflow_xran70A1_2_1,evoflow_xran70A1_2_1,0.086378,0.904839,0.008783,17.553993,17.627711,0.491234499805928,0.0093202443667271,0.0,0.0,0.0159183673469388,0.968979591836735,0.0068123384411247,0.118579766552855,0.917481176134033,0.0,0.777194827331714,0.0108824628118105,0.0,0.0146938775510204,0.298995151395625,5.54532213398744e-05,0.368120591136079,0.0221707572512743,0.0017269569189141,0.864610871676045,0.114487123257441,0.931483514938313,0.644806818364219,0.980961131548416,0.214333846879875,0.179840055925826,0.11231860237261,0.954037267080745,99.6914678012681,0.0068123384411247,0.118579766552855,0.0634014372914884,-0.16910848505894,0.982857142857144,0.481180333354246,0.0042857142857142,0.0042857142857142,0.536571428571428,-0.0202852300069115,0.0149446739383727,evoflow_xran70A1_2_1,SteadyState
evoflow_xran70A1_2_1_dual,evoflow_xran70A1_2_1,evoflow_xran70A1_2_1_dual,0.086378,0.904839,0.008783,17.553993,17.627711,0.491234499805928,0.0093202443667271,0.0,0.0,0.0159183673469388,0.968979591836735,0.0068123384411247,0.118579766552855,0.917481176134033,0.0,0.777194827331714,0.0108824628118105,0.0,0.0146938775510204,0.298995151395625,5.54532213398744e-05,0.368120591136079,0.0221707572512743,0.0017269569189141,0.864610871676045,0.114487123257441,0.931483514938313,0.644806818364219,0.980961131548416,0.214333846879875,0.179840055925826,0.11231860237261,0.954037267080745,99.6914678012681,0.0068123384411247,0.118579766552855,0.0634014372914884,-0.16910848505894,0.982857142857144,0.481180333354246,0.0042857142857142,0.0042857142857142,0.536571428571428,-0.0202852300069115,0.0149446739383727,evoflow_xran70A1_2_1,SteadyState
evoflow_xran70A1_3_1,evoflow_xran70A1_3_1,evoflow_xran70A1_3_1,0.078332,0.914228,0.007439,17.544395,17.606884,0.491234499805928,0.0092472736115527,0.0,0.0004450288257307,0.0159183673469388,0.969591836734694,0.0068123384411247,0.121734724476514,0.917481176134034,0.0,0.777194827331714,0.0105352009347982,0.0,0.013265306122449,0.298995151395625,5.27252376133666e-05,0.368120591136079,0.0213696933234172,0.0017269569189141,0.867735667881389,0.114487123257441,0.934221039156292,0.644806818364219,0.981079561297716,0.214333846879875,0.175291500443651,0.112275488534775,0.955693581780538,99.7463129724549,0.0068123384411247,0.121734724476514,0.0525843504133379,0.0337284378024211,0.980571428571429,0.491264613003743,0.0028571428571428,-0.0114285714285714,0.532,-0.0169459483177962,0.0187385915551431,evoflow_xran70A1_3_1,SteadyState
evoflow_xran70A1_3_1_dual,evoflow_xran70A1_3_1,evoflow_xran70A1_3_1_dual,0.078332,0.914228,0.007439,17.544395,17.606884,0.491234499805928,0.0092472736115527,0.0,0.0004450288257307,0.0159183673469388,0.969591836734694,0.0068123384411247,0.121734724476514,0.917481176134034,0.0,0.777194827331714,0.0105352009347982,0.0,0.013265306122449,0.298995151395625,5.27252376133666e-05,0.368120591136079,0.0213696933234172,0.0017269569189141,0.867735667881389,0.114487123257441,0.934221039156292,0.644806818364219,0.981079561297716,0.214333846879875,0.175291500443651,0.112275488534775,0.955693581780538,99.7463129724549,0.0068123384411247,0.121734724476514,0.0525843504133379,0.0337284378024211,0.980571428571429,0.491264613003743,0.0028571428571428,-0.0114285714285714,0.532,-0.0169459483177962,0.0187385915551431,evoflow_xran70A1_3_1,SteadyState
evoflow_xran70A1_4_1,evoflow_xran70A1_4_1,evoflow_xran70A1_4_1,0.115574,0.876211,0.008215,17.541629,17.610766,0.491234499805928,0.0083089114170614,0.0,7.99190153977303e-05,0.0159183673469388,0.969591836734694,0.0068123384411247,0.123610593512462,0.917481176134033,0.0,0.777194827331714,0.0106817458391972,0.0,0.013469387755102,0.298995151395625,5.3468937507527e-05,0.368120591136079,0.0188257389051243,0.0017269569189141,0.873214253287158,0.114487123257441,0.940815677270374,0.644806818364219,0.983011279294672,0.214333846879875,0.172899998882356,0.111991912641832,0.955693581780538,99.7621228186321,0.0068123384411247,0.123610593512462,0.0611957269617383,-0.0785185280341582,0.983571428571429,0.500600204948031,0.0042857142857142,0.0157142857142857,0.533428571428571,-0.019362650025681,0.0165945983355911,evoflow_xran70A1_4_1,NoElitism
evoflow_xran70A1_4_1_dual,evoflow_xran70A1_4_1,evoflow_xran70A1_4_1_dual,0.115574,0.876211,0.008215,17.541629,17.610766,0.491234499805928,0.0083089114170614,0.0,7.99190153977303e-05,0.0159183673469388,0.969591836734694,0.0068123384411247,0.123610593512462,0.917481176134033,0.0,0.777194827331714,0.0106817458391972,0.0,0.013469387755102,0.298995151395625,5.3468937507527e-05,0.368120591136079,0.0188257389051243,0.0017269569189141,0.873214253287158,0.114487123257441,0.940815677270374,0.644806818364219,0.983011279294672,0.214333846879875,0.172899998882356,0.111991912641832,0.955693581780538,99.7621228186321,0.0068123384411247,0.123610593512462,0.0611957269617383,-0.0785185280341582,0.983571428571429,0.500600204948031,0.0042857142857142,0.0157142857142857,0.533428571428571,-0.019362650025681,0.0165945983355911,evoflow_xran70A1_4_1,NoElitism
